,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,cluster,zip
0,-2.5649363963387053,0.06107835273550886,0.2663544028346363,0.23559024879434878,-0.6792853788735845,0.22291656348800493,-1.0245940861585656,-0.6856385769067388,0.16008038674283218,0.19087250911754827,1.3822670629745974,1.3957425912044585,-0.6379295877233866,-0.35704645273883084,-0.11535882859192714,0,83
1,-3.1570682359411224,0.2720137936179862,0.2785811148267774,-0.09017831234875645,-0.4305817194845134,-0.01855074589193796,-0.005627065722614606,0.0641616889403456,0.0150549658436289,0.01670968211910895,-0.11321968733444526,0.10380252329732281,-0.02273486482315162,0.04647301671165055,-0.029929734728195767,0,6705
2,5.445366020289069,7.714237161261363,-2.880431541804212,-0.4744767012980935,-0.9587777786620488,-4.3892378537761045,-1.561017928175666,5.83227873178753,0.05154729016935094,-2.5288493997834522,0.2631381187955123,-1.1307600415119539,-2.083033375582476,0.19723060044079363,0.09729632635859949,2,10001
3,9.780096548390441,-3.28733450379595,1.720342939186838,5.246598999193421,-3.4045969253340895,-2.0557656716852484,1.3141164089397945,0.7337798342196522,1.6777041892859663,1.242137973706389,-0.35477679100844717,-0.0031736728405019777,1.556256599267679,0.11933699070358757,-0.3351190341487995,3,10002
4,6.158600093253124,5.091783314503803,-4.925802421509627,2.616129437781385,-0.46532537442531613,1.6640053464628473,-0.9788707539641889,-1.1257709553908304,1.92576975740397,1.263038625116489,-1.1890257556338195,1.724930863677011,-0.9687148449524172,-0.4415170308330149,-1.2859817832627085,2,10003
5,1.5771175862963216,3.848132448639735,-1.1154451378249777,-0.1707469226693276,-0.34183036381845333,-0.45113848059261175,-0.5995629161921917,-0.7904943631634539,0.11123044067909489,2.4142976303405215,-1.6139179624712965,-0.19761148978676152,0.45629625686201064,1.1518274954188714,-0.21967699221032036,2,10004
6,-0.9988689773434947,1.00931398163907,-0.25235125522585444,0.018950507232472387,-0.517709647676351,0.29331770470602764,-0.006363797768959994,-0.27447852626077446,0.2297507567111916,0.31658808100742053,-0.8804734215227867,-0.47680685904458714,0.21364344717710151,-0.46083151356926844,-0.23746259711908652,0,10005
7,-1.4566659789238112,1.0622706274297635,0.07095195089695719,-0.16590179839333954,-0.6129634837192737,-0.12378219662423287,-0.5160168432639852,0.06473433403450429,0.20671353770934062,0.4352845820359745,-0.5086591421597634,-0.37459043555683175,0.14252678618427037,0.19997511907079846,-0.27131200048657933,0,10006
8,2.654718347778594,6.640534208764112,5.3107877997687565,-0.8971940352199704,1.0607795933179707,-0.17814246729875696,-0.5033937817897025,-4.349499134354282,1.9997274244605667,1.9992776654638331,0.4619549419096194,-5.016162358377809,-0.4634980948983074,1.0068418006822102,-1.1987948395533057,2,10007
9,-3.1570682359411224,0.2720137936179862,0.2785811148267774,-0.09017831234875645,-0.4305817194845134,-0.01855074589193796,-0.005627065722614606,0.0641616889403456,0.0150549658436289,0.01670968211910895,-0.11321968733444526,0.10380252329732281,-0.02273486482315162,0.04647301671165055,-0.029929734728195767,0,10008
10,2.582679087015648,-0.9476049108319019,-0.6303411259183392,-0.10135408429123187,0.09610275581140555,0.8716331322525634,-0.7537374356595506,0.24179161015292366,-0.4114450644350353,-0.1918859815162242,-1.7965732026794883,0.28772264125708186,-0.18176480898429284,-1.2266831747047096,-0.7009281969337197,4,10009
11,1.3072234621872107,2.598341901642282,-1.7156220465955632,0.14622141057502103,0.052747297487814794,-0.21648907136267684,-0.24097542033544259,-0.21628829579723363,-0.224207705294398,0.5188211307823727,-0.6803500147885371,-0.493967071156334,-0.0028677868405064108,0.8153894247752389,0.45225452636933555,2,10010
12,5.026982914607421,4.06394791751199,-4.275348382264384,0.8410540207990262,-0.07067500230566427,-0.5260810511839547,-1.414783510075509,0.473790128184002,-0.12476280779582352,1.64573000748166,-0.01257908913842358,0.4669632283089537,0.162430467104777,1.1502723590117006,-0.9866188912352304,2,10011
13,0.818564660418441,2.674172120295243,-2.504604975959328,0.9318573167154823,0.03515459656245942,0.38771917722350707,-0.4792462733766518,-0.4047126282958102,0.2164085241508397,1.5897339894352065,-0.16165618528196724,-0.5120364393275023,0.794316951698475,1.1437644588320939,-1.9158530406247243,2,10012
14,5.424418944432583,4.954333626941166,2.6437053880146926,1.3672010174556677,0.22273949800169984,0.6002574607589044,-1.2509067705886399,-2.9692408411928577,3.614088956756281,0.1089236564486124,0.37103100844976067,0.19293574988544124,-1.907122909728833,-2.401459039700832,0.09992769554318941,2,10013
15,1.6211094530516328,1.3183103542173709,-1.773575706184884,1.1534392684494417,0.08792164673042029,1.5489668667666223,-0.1012805827115064,-0.9475015457318893,0.24506611655431892,-0.4210289798862193,-0.117992037557191,-0.16275724259279797,-0.05027967433985484,-1.3189471413426774,-0.8364650196376449,2,10014
16,4.31545557204342,4.254999267008475,-3.429050698268767,0.522979407029025,0.0502730748226109,0.2860095342288772,-1.3549250285739514,-0.1559751760086555,-1.3172999007832757,-0.035277452209828926,0.06099634979206094,-1.72795726778486,2.2342428484739165,-0.32130223370881866,1.5941511025406856,2,10016
17,1.7494454046583419,3.2191299407114364,-2.6417046279675436,0.022684526735980468,0.34970495954984254,-0.40821024515620397,-0.23786658831216434,0.4023775226063223,-1.586738504556402,-0.1666462447078684,0.6587711268932616,-1.8954765555907649,1.3095922284574828,0.8443186182220334,0.6938332893629229,2,10017
18,2.1686723925299636,4.207865569733777,-2.604797343239769,0.9089955962473325,-0.803486152704256,-2.6603755447748267,-3.192380684339816,3.8556735664998314,1.9303344264598095,-1.4619560207481996,0.525270830759064,-0.9127052260555222,-2.1451551089844605,-1.4998840454624327,0.9710276059552833,2,10018
19,4.9654619838403935,4.45748119862392,-0.8231966538335965,0.4755737731631664,-0.3269488586628256,0.9769820360159935,-1.611150321317666,-0.11485782186895657,-2.3052237608235844,-2.4070508645158144,0.6971670899516812,1.353330342486791,1.8017861899233993,-1.3775193805259263,0.47932446892021413,2,10019
20,-2.8645507706033864,0.339588460128651,0.15458296849142594,-0.10164968900232368,-0.47028479312302374,-0.0472160887962429,-0.013250119985306464,0.03763154714005038,0.05340284408466454,0.1520398616017068,-0.22468612749672234,0.11223888074449612,-0.03619073633960093,-0.022751594716417408,0.03579184106089549,0,10020
21,0.5013403587981682,1.757684565907391,-1.4995337518083793,0.40073553059180395,-0.27379213727983587,0.7450962035239459,-0.23536986460649717,-0.39474290931676953,-0.9026361340008903,-0.6489542275963293,-0.8279866844659471,0.536957246051111,1.3979184520028258,-0.20009990819646384,1.89012219597306,2,10021
22,2.6329520029828277,2.103115099629484,-2.9349030845646316,0.7821387623366357,0.625212388038909,2.036125366195394,0.5989619045519247,-1.7285970980112908,-2.1800505617751513,-0.5666566500239572,0.8753424488810686,-0.7785350138955356,2.4564199397441544,-0.3891797816253589,1.1048312286998074,2,10022
23,4.039101815566583,2.600164006458307,-3.9865077608804773,1.0379060162323954,0.8491436823669564,1.4933728190815103,2.241064384431637,-0.7988631255041176,-0.33602653644279157,-0.2810860655252431,-0.46954825320722504,-0.667235372600987,0.05217519390123903,0.46161882722958203,-0.13982810349078165,2,10023
24,2.5278702195915757,0.967151129747151,-2.3481686988797743,1.0662638481103108,-0.034194774476844936,0.9995000381136805,1.372823921123074,-1.3053276086182044,1.0644191465550246,-0.1596869982553337,-0.3900174261004976,0.8909773553577488,-0.459397363780528,-0.4262628396407846,-0.48469594970487734,2,10024
25,4.131502779726385,0.7333070729297455,-2.8125329569999966,0.733321276729412,-0.31931764349302605,0.3281564428717107,0.7704648984428569,-0.6590239589596141,0.8631352864273213,0.3020106003344448,-0.458627457972817,0.646788900991598,-0.36504327150740806,-0.9650345961729677,-0.3363945371868635,2,10025
26,-0.12227418964192246,0.32716798618852916,-0.8108258620938742,-0.3775399455249416,-0.20950717089151794,0.050778846190354957,0.760195164101343,-0.05060347027406606,-0.23839866767113488,0.41138980405510134,-0.8293527321887312,0.03962448592683261,-0.34751109147211046,0.2255328921837316,-0.10415033638803081,4,10026
27,8.237146164672232,1.757017751560003,-2.209932983764799,-1.008713796370056,-0.1786198388018576,-1.236371364611977,-0.8208662676587316,-0.8776128798646584,0.47147163311534473,4.095400252590586,-1.356226661406276,2.0258234212109216,-0.6950945861355855,2.1163100924806693,0.07457221521433287,3,10027
28,-0.17592469099717775,1.149965573762285,-1.4542923503831173,0.6095720249587457,0.09925431991766104,1.3047154277522688,0.9665581147963479,-0.8643783119887501,-0.43430734556612766,-1.1817565817142124,-0.534235304511868,0.06828915495024662,0.5988683225152058,-0.5211700615987227,1.2891547449028835,0,10028
